year,month,geo,sex,x15_to_19_years,x25_to_54_years,minimum_wage
2018,6,Newfoundland and Labrador,Both sexes,38.7,75.9,11.15
2018,6,Newfoundland and Labrador,Females,43,75.4,11.15
2018,6,Newfoundland and Labrador,Males,34.6,76.6,11.15
2018,6,Nova Scotia,Both sexes,41.9,81.7,11
2018,6,Nova Scotia,Females,48.3,79.8,11
2018,6,Nova Scotia,Males,35.4,83.7,11
2018,6,Ontario,Both sexes,43.8,82.1,14
2018,6,Ontario,Females,44.1,78.1,14
2018,6,Ontario,Males,43.4,86.3,14
2018,6,Prince Edward Island,Both sexes,51.2,85.5,11.55
2018,6,Prince Edward Island,Females,57.5,82.7,11.55
2018,6,Prince Edward Island,Males,45.5,88.1,11.55
2018,6,Quebec,Both sexes,50.6,85.3,11.75
2018,6,Quebec,Females,54,83.5,11.75
2018,6,Quebec,Males,47.4,87.1,11.75
2018,6,Saskatchewan,Both sexes,41.5,84.3,10.96
2018,6,Saskatchewan,Females,39.6,79.2,10.96
2018,6,Saskatchewan,Males,43.2,89.2,10.96
2018,7,Alberta,Both sexes,46.9,83.2,13.6
2018,7,Alberta,Females,47.8,77.1,13.6
2018,7,Alberta,Males,46.1,89.1,13.6
2018,7,British Columbia,Both sexes,50.7,83,12.65
2018,7,British Columbia,Females,56.5,78.4,12.65
2018,7,British Columbia,Males,45.3,87.8,12.65
2018,7,Manitoba,Both sexes,54.9,81.7,11.15
2018,7,Manitoba,Females,57,75.4,11.15
2018,7,Manitoba,Males,53,88.2,11.15
2018,7,New Brunswick,Both sexes,65.2,80.7,11.25
2018,7,New Brunswick,Females,71.8,77.7,11.25
2018,7,New Brunswick,Males,59.1,83.9,11.25
2018,7,Newfoundland and Labrador,Both sexes,55.6,74.3,11.15
2018,7,Newfoundland and Labrador,Females,59.4,72.2,11.15
2018,7,Newfoundland and Labrador,Males,53,76.5,11.15
2018,7,Nova Scotia,Both sexes,56.9,80.4,11
2018,7,Nova Scotia,Females,59.5,78.3,11
2018,7,Nova Scotia,Males,54.3,82.5,11
2018,7,Ontario,Both sexes,48.7,81.3,14
2018,7,Ontario,Females,48.5,76.7,14
2018,7,Ontario,Males,48.9,86,14
2018,7,Prince Edward Island,Both sexes,76.2,82.9,11.55
2018,7,Prince Edward Island,Females,77.5,79.9,11.55
2018,7,Prince Edward Island,Males,75,86,11.55
2018,7,Quebec,Both sexes,58.8,84.1,11.75
2018,7,Quebec,Females,62,81.5,11.75
2018,7,Quebec,Males,55.8,86.6,11.75
2018,7,Saskatchewan,Both sexes,47.9,82,10.96
2018,7,Saskatchewan,Females,49.2,76.1,10.96
2018,7,Saskatchewan,Males,46.8,87.8,10.96
2018,8,Alberta,Both sexes,46.1,83.5,13.6
2018,8,Alberta,Females,46.6,77.8,13.6
2018,8,Alberta,Males,45.6,88.9,13.6
2018,8,British Columbia,Both sexes,48.1,83.4,12.65
2018,8,British Columbia,Females,51.5,78.7,12.65
2018,8,British Columbia,Males,44.8,88.2,12.65
2018,8,Manitoba,Both sexes,54,81.9,11.15
2018,8,Manitoba,Females,56,75.8,11.15
2018,8,Manitoba,Males,52.5,88.1,11.15
2018,8,New Brunswick,Both sexes,60.9,80.2,11.25
2018,8,New Brunswick,Females,63.8,77.6,11.25
2018,8,New Brunswick,Males,58.1,82.8,11.25
2018,8,Newfoundland and Labrador,Both sexes,53.8,74.7,11.15
2018,8,Newfoundland and Labrador,Females,57,72.5,11.15
2018,8,Newfoundland and Labrador,Males,50.8,76.7,11.15
2018,8,Nova Scotia,Both sexes,56.6,81,11
2018,8,Nova Scotia,Females,62.8,78.3,11
2018,8,Nova Scotia,Males,50.4,83.8,11
2018,8,Ontario,Both sexes,46.7,80.5,14
2018,8,Ontario,Females,44.2,75.8,14
2018,8,Ontario,Males,49.1,85.5,14
2018,8,Prince Edward Island,Both sexes,72.6,82.2,11.55
2018,8,Prince Edward Island,Females,75,78.9,11.55
2018,8,Prince Edward Island,Males,70.5,85.7,11.55
2018,8,Quebec,Both sexes,54,84.3,11.75
2018,8,Quebec,Females,58.1,81.7,11.75
2018,8,Quebec,Males,50.1,86.9,11.75
2018,8,Saskatchewan,Both sexes,52.2,81.9,10.96
2018,8,Saskatchewan,Females,49.2,75.9,10.96
2018,8,Saskatchewan,Males,55,87.7,10.96
2018,9,Alberta,Both sexes,38.8,84.2,13.6
2018,9,Alberta,Females,36.2,78.7,13.6
2018,9,Alberta,Males,41.3,89.5,13.6
2018,9,British Columbia,Both sexes,43.7,85.4,12.65
2018,9,British Columbia,Females,49.5,81.5,12.65
2018,9,British Columbia,Males,38.2,89.4,12.65
2018,9,Manitoba,Both sexes,42.2,83,11.15
2018,9,Manitoba,Females,41.6,77.6,11.15
2018,9,Manitoba,Males,42.8,88.5,11.15
2018,9,New Brunswick,Both sexes,40.4,81.9,11.25
2018,9,New Brunswick,Females,44.1,80.5,11.25
2018,9,New Brunswick,Males,36.9,83.5,11.25
